pc_stamp_sec,tracker_receive_time_sec,filter_done_time_sec,pc_age_at_receive_ms,filter_runtime_ms,filter_runtime_wall_ms,pc_stamp_to_filter_done_ms,pc_stamp_to_filter_done_sim_ms,raw_points,roi_points,cluster_points,roi_ratio,cluster_ratio,tf_ok,target_ok,target_lost,source,provenance,detector_mode,fallback_allowed,decision_allowed,moving,track_id,track_age_frames,missed_frames,estimated_target_speed_mps,lidar_target_x_m,lidar_target_y_m,lidar_target_z_m,lidar_target_valid,lidar_target_age_sec
6.8,6.9,6.9,100.00000000000054,169.91381900152192,169.91381900152192,100.00000000000054,100.00000000000054,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,18,1,4.126498515873694,,,,False,1.0999999999999996
7.0,7.0,7.0,0.0,175.71184600092238,175.71184600092238,0.0,0.0,80000,18,18,0.000225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,19,0,0.89649772446285,3.745076265091641,3.843360605305615,3.518621549785508,True,0.0
7.1,7.2,7.2,100.00000000000054,177.79750699992292,177.79750699992292,100.00000000000054,100.00000000000054,80000,22,22,0.000275,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,20,0,3.571128091882633,3.9282214339076615,3.7321469002399565,3.4629802378358296,True,0.0
7.3,7.300000000000001,7.300000000000001,8.881784197001252e-13,221.4272919954965,221.4272919954965,8.881784197001252e-13,8.881784197001252e-13,80000,42,42,0.000525,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,21,0,5.011246500278905,4.050261298073776,3.6443539398603324,3.4826272129325835,True,0.0
7.4,7.500000000000001,7.500000000000001,100.00000000000054,185.33120099891676,185.33120099891676,100.00000000000054,100.00000000000054,80000,66,66,0.000825,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,22,0,1.6348304006511545,4.125880994522252,3.5818777436808587,3.4874329390470864,True,0.0
7.7,7.800000000000001,7.800000000000001,100.00000000000054,160.24818800360663,160.24818800360663,100.00000000000054,100.00000000000054,80000,88,88,0.0011,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,23,0,0.6770032887886257,4.16897808872804,3.5388063907816827,3.474667572888647,True,0.0
8.0,8.1,8.1,99.99999999999964,183.81475700152805,183.81475700152805,99.99999999999964,99.99999999999964,80000,102,102,0.001275,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,24,0,0.36451738474404527,4.190580459553716,3.514116144583373,3.450844905849282,True,0.0
8.2,8.200000000000001,8.200000000000001,1.7763568394002505e-12,184.39189899800112,184.39189899800112,1.7763568394002505e-12,1.7763568394002505e-12,80000,68,66,0.00085,0.9705882352941176,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,25,0,1.1071338772963029,4.196249205796652,3.481389455229503,3.484680266278345,True,0.0
8.3,8.4,8.4,99.99999999999964,204.0761169992038,204.0761169992038,99.99999999999964,99.99999999999964,80000,104,104,0.0013,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,26,0,0.24136948769133798,4.209069364075962,3.4746532271891524,3.442411815771698,True,0.0
8.5,8.5,8.5,0.0,195.75881600030698,195.75881600030698,0.0,0.0,80000,110,110,0.001375,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,27,0,0.555157670087868,4.194808132842467,3.4660510577827495,3.4722124900327747,True,0.0
8.6,8.700000000000001,8.700000000000001,100.00000000000142,207.69181800278602,207.69181800278602,100.00000000000142,100.00000000000142,80000,118,118,0.001475,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,28,0,0.11397083928745033,4.199430917056204,3.4610120564866973,3.444637400788322,True,0.0
8.8,8.9,8.9,99.99999999999964,175.60503499407787,175.60503499407787,99.99999999999964,99.99999999999964,80000,148,148,0.00185,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,29,0,0.2647226502822029,4.1854742261160895,3.453429717028266,3.4638752130387394,True,0.0
9.4,9.4,9.4,0.0,182.8571650039521,182.8571650039521,0.0,0.0,80000,180,180,0.00225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,30,0,0.062406176012010706,4.176742868208934,3.4500547604067506,3.453445500701388,True,0.0
9.5,9.600000000000001,9.600000000000001,100.00000000000142,185.94057700101985,185.94057700101985,100.00000000000142,100.00000000000142,80000,202,202,0.002525,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,31,0,0.1429162208879173,4.171709701955143,3.443112325404816,3.4580546134670223,True,0.0
9.7,9.700000000000001,9.700000000000001,1.7763568394002505e-12,189.73084600293078,189.73084600293078,1.7763568394002505e-12,1.7763568394002505e-12,80000,178,178,0.002225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,32,0,0.0752040572722929,4.172771168961579,3.4451031475971376,3.441508365601721,True,0.0
10.0,10.0,10.0,0.0,184.62427199847298,184.62427199847298,0.0,0.0,80000,164,164,0.00205,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,33,0,0.10507975145484529,4.181898882143974,3.4475776295233183,3.4149325924696434,True,0.0
10.1,10.200000000000001,10.200000000000001,100.00000000000142,182.78357999952277,182.78357999952277,100.00000000000142,100.00000000000142,80000,200,200,0.0025,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,34,0,0.015824616366189224,4.181172646787948,3.4469660015751744,3.400511025303314,True,0.0
10.3,10.3,10.3,0.0,181.20594199717743,181.20594199717743,0.0,0.0,80000,138,138,0.001725,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,35,0,0.36337629303534275,4.191707191099126,3.4497698334998663,3.375706906023489,True,0.0
10.6,10.600000000000001,10.600000000000001,1.7763568394002505e-12,173.53697399812518,173.53697399812518,1.7763568394002505e-12,1.7763568394002505e-12,80000,156,156,0.00195,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,36,0,0.11383730386103917,4.201823346267853,3.451391792741056,3.3591249963501326,True,0.0
10.9,10.9,10.9,0.0,182.47729699942283,182.47729699942283,0.0,0.0,80000,138,138,0.001725,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,37,0,0.1914157392285103,4.219027745634211,3.4522820302152457,3.342943987118895,True,0.0
11.3,11.4,11.4,99.99999999999964,203.97482700354885,203.97482700354885,99.99999999999964,99.99999999999964,80000,76,76,0.00095,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,38,0,0.17812389189594532,4.2457002290305415,3.4538508988891774,3.32052930997033,True,0.0
11.5,11.5,11.5,0.0,181.48021500383038,181.48021500383038,0.0,0.0,80000,104,104,0.0013,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,39,0,0.284316161842735,4.253788292400197,3.4511425150860724,3.3093036496921475,True,0.0
11.6,11.700000000000001,11.700000000000001,100.00000000000142,189.30454600194935,189.30454600194935,100.00000000000142,100.00000000000142,80000,76,76,0.00095,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,40,0,0.203024962385414,4.265737564700958,3.4535097452709094,3.2922541638790332,True,0.0
11.8,11.8,11.8,0.0,178.63666400080547,178.63666400080547,0.0,0.0,80000,92,92,0.00115,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,41,0,0.12145956806875914,4.2646085026229095,3.4500452968542317,3.292417582310677,True,0.0
12.2,12.3,12.3,100.00000000000142,177.9221479955595,177.9221479955595,100.00000000000142,100.00000000000142,80000,72,72,0.0009,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,42,0,0.19282991348918976,4.291695922396692,3.439901449479371,3.2893280861485277,True,0.0
12.5,12.600000000000001,12.600000000000001,100.00000000000142,184.32644299900858,184.32644299900858,100.00000000000142,100.00000000000142,80000,2,0,2.5e-05,0.0,False,False,True,none,lidar,lidar,False,True,True,1,42,0,0.19282991348918976,,,,False,0.3000000000000007
12.7,12.8,12.8,100.00000000000142,183.44711499958066,183.44711499958066,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,42,0,0.19282991348918976,,,,False,0.5
12.9,12.9,12.9,0.0,207.9390520011657,207.9390520011657,0.0,0.0,80000,16,16,0.0002,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,43,0,2.087814139339823,4.05392047396583,3.7309227467229684,3.2702946543362357,True,0.0
13.0,13.100000000000001,13.100000000000001,100.00000000000142,194.79853799566627,194.79853799566627,100.00000000000142,100.00000000000142,80000,34,34,0.000425,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,44,0,4.060796455817838,3.886258713821473,3.9077101288105895,3.27645025307773,True,0.0
13.2,13.200000000000001,13.200000000000001,1.7763568394002505e-12,178.5453940028674,178.5453940028674,1.7763568394002505e-12,1.7763568394002505e-12,80000,48,48,0.0006,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,45,0,5.9013033808117745,3.7641114511495406,4.0358619514854785,3.282686120242743,True,0.0
13.3,13.4,13.4,99.99999999999964,172.0423459992162,172.0423459992162,99.99999999999964,99.99999999999964,80000,44,44,0.00055,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,46,0,2.088285004856205,3.672878170989084,4.121744731672137,3.282247381840517,True,0.0
13.6,13.700000000000001,13.700000000000001,100.00000000000142,187.98080100532388,187.98080100532388,100.00000000000142,100.00000000000142,80000,42,42,0.000525,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,47,0,1.0674772974875266,3.6045934709514036,4.1893258885432605,3.29894166618128,True,0.0
14.4,14.500000000000002,14.500000000000002,100.00000000000142,186.03589499980444,186.03589499980444,100.00000000000142,100.00000000000142,80000,4,0,5e-05,0.0,False,False,True,none,lidar,lidar,False,True,True,1,47,0,1.0674772974875266,,,,False,0.8000000000000007
14.7,14.8,14.8,100.00000000000142,171.59107900079107,171.59107900079107,100.00000000000142,100.00000000000142,80000,30,30,0.000375,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,48,0,0.9608248470136456,3.835820818314377,3.9723726826751573,3.303853866559478,True,0.0
14.9,14.9,14.9,0.0,165.2347440031008,165.2347440031008,0.0,0.0,80000,56,56,0.0007,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,49,0,7.375853061839964,3.9898315873035584,3.8134904288321643,3.317446644340853,True,0.0
15.0,15.100000000000001,15.100000000000001,100.00000000000142,164.8661190047278,164.8661190047278,100.00000000000142,100.00000000000142,80000,50,50,0.000625,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,50,0,2.449869208967024,4.094715516622425,3.710504729444354,3.309777638411995,True,0.0
15.2,15.200000000000001,15.200000000000001,1.7763568394002505e-12,195.58255199808627,195.58255199808627,1.7763568394002505e-12,1.7763568394002505e-12,80000,74,74,0.000925,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,51,0,4.180350301606694,4.217167267093045,3.683424024386884,3.344434849967252,True,0.0
15.3,15.4,15.4,99.99999999999964,185.61601499823155,185.61601499823155,99.99999999999964,99.99999999999964,80000,30,30,0.000375,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,1,52,0,2.767049210901012,4.375932824909729,3.731974188744275,3.3567726965434157,True,0.0
15.5,15.500000000000002,15.500000000000002,1.7763568394002505e-12,174.17705699335784,174.17705699335784,1.7763568394002505e-12,1.7763568394002505e-12,80000,2,0,2.5e-05,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,0,2.767049210901012,,,,False,0.10000000000000142
15.8,15.8,15.8,0.0,176.37769199791364,176.37769199791364,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,0,2.767049210901012,,,,False,0.40000000000000036
15.9,16.0,16.0,99.99999999999964,189.98125899815932,189.98125899815932,99.99999999999964,99.99999999999964,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,0,2.767049210901012,,,,False,0.5999999999999996
16.1,16.1,16.1,0.0,213.20623199426336,213.20623199426336,0.0,0.0,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,0,2.767049210901012,,,,False,0.7000000000000011
16.2,16.3,16.3,100.00000000000142,179.86721800116356,179.86721800116356,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,0,2.767049210901012,,,,False,0.9000000000000004
16.4,16.5,16.5,100.00000000000142,188.90964400634402,188.90964400634402,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,1,2.767049210901012,,,,False,1.0999999999999996
16.7,16.8,16.8,100.00000000000142,173.2161609979812,173.2161609979812,100.00000000000142,100.00000000000142,80000,0,0,0.0,0.0,False,False,True,none,lidar,lidar,False,True,True,1,52,1,2.767049210901012,,,,False,1.4000000000000004
16.9,16.900000000000002,16.900000000000002,3.552713678800501e-12,213.41462400596356,213.41462400596356,3.552713678800501e-12,3.552713678800501e-12,80000,10,10,0.000125,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,6.879079094602163,6.335164727378883,3.321122754468969,False,
17.0,17.1,17.1,100.00000000000142,175.75711000245064,175.75711000245064,100.00000000000142,100.00000000000142,80000,6,6,7.5e-05,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,7.196480096208952,6.6567732030271545,3.2774257024085607,False,
17.4,17.5,17.5,100.00000000000142,176.89825400157133,176.89825400157133,100.00000000000142,100.00000000000142,80000,34,34,0.000425,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,7.626764510584753,7.782664158160986,3.2063518090138174,False,
17.6,17.6,17.6,0.0,186.35846800316358,186.35846800316358,0.0,0.0,80000,76,76,0.00095,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,7.921673600512429,8.130325030151482,3.4809510567046567,False,
17.7,17.8,17.8,100.00000000000142,181.10132900619647,181.10132900619647,100.00000000000142,100.00000000000142,80000,100,100,0.00125,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,8.232463494075045,8.306961766115652,3.349445609585316,False,
18.0,18.1,18.1,100.00000000000142,184.97036099870456,184.97036099870456,100.00000000000142,100.00000000000142,80000,104,104,0.0013,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,8.781230309730702,8.875698404367519,3.5154169753124003,False,
18.2,18.200000000000003,18.200000000000003,3.552713678800501e-12,182.1864449957502,182.1864449957502,3.552713678800501e-12,3.552713678800501e-12,80000,62,62,0.000775,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,9.109861819725236,9.183004975317465,3.313627192321821,False,
18.6,18.700000000000003,18.700000000000003,100.00000000000142,161.20909500023117,161.20909500023117,100.00000000000142,100.00000000000142,80000,44,44,0.00055,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,10.000799302989057,9.866549182944622,3.4687251726844,False,
18.9,19.0,19.0,100.00000000000142,159.68653200252447,159.68653200252447,100.00000000000142,100.00000000000142,80000,38,38,0.000475,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,10.543199607593602,10.416271717827705,3.4920235279867295,False,
19.1,19.1,19.1,0.0,173.06729099800577,173.06729099800577,0.0,0.0,80000,52,52,0.00065,1.0,True,False,True,outside_forbidden_zone,lidar,lidar,False,True,False,-1,0,0,0.0,10.738214456568958,10.68313186226861,3.479056867311984,False,
19.9,20.0,20.0,100.00000000000142,174.9981419998221,174.9981419998221,100.00000000000142,100.00000000000142,80000,192,192,0.0024,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,False,2,1,0,0.0,3.7431549016797616,-3.551234309326272,3.5049660984963498,True,0.0
20.2,20.3,20.3,100.00000000000142,158.18113800196443,158.18113800196443,100.00000000000142,100.00000000000142,80000,196,196,0.00245,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,2,0,0.15190276220127044,3.729504599342726,-3.5519908040975468,3.502933731184478,True,0.0
20.4,20.400000000000002,20.400000000000002,3.552713678800501e-12,167.75499199866317,167.75499199866317,3.552713678800501e-12,3.552713678800501e-12,80000,194,194,0.002425,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,3,0,0.10474583132567329,3.730669460799665,-3.549072308243818,3.4958423366607168,True,0.0
20.5,20.6,20.6,100.00000000000142,178.04784000327345,178.04784000327345,100.00000000000142,100.00000000000142,80000,198,198,0.002475,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,4,0,0.08525210392882326,3.7261021083282357,-3.5467693085023546,3.507348425350685,True,0.0
20.7,20.700000000000003,20.700000000000003,3.552713678800501e-12,174.982397002168,174.982397002168,3.552713678800501e-12,3.552713678800501e-12,80000,188,188,0.00235,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,5,0,0.19507296005625357,3.726602307256819,-3.5409385354144662,3.5021404118811343,True,0.0
20.8,20.900000000000002,20.900000000000002,100.00000000000142,192.05291199614294,192.05291199614294,100.00000000000142,100.00000000000142,80000,210,210,0.002625,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,6,0,0.11595097191947454,3.7229441410961286,-3.535020893929767,3.514805048258603,True,0.0
21.0,21.0,21.0,0.0,213.49709899368463,213.49709899368463,0.0,0.0,80000,192,192,0.0024,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,7,0,0.6031441825349407,3.7051247051848675,-3.5318788693853667,3.513754598004722,True,0.0
21.3,21.400000000000002,21.400000000000002,100.00000000000142,173.378015999333,173.378015999333,100.00000000000142,100.00000000000142,80000,180,180,0.00225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,8,0,0.10157972831774081,3.6967439346832625,-3.523027415315387,3.500210264756788,True,0.0
21.5,21.5,21.5,0.0,180.09081500349566,180.09081500349566,0.0,0.0,80000,206,206,0.002575,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,9,0,0.2644144776433621,3.697623267488791,-3.5151438699070194,3.5074367507499637,True,0.0
21.6,21.700000000000003,21.700000000000003,100.00000000000142,194.8527849963284,194.8527849963284,100.00000000000142,100.00000000000142,80000,180,180,0.00225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,10,0,0.22922242680143337,3.703534270786034,-3.5027255545850666,3.490643021756137,True,0.0
22.1,22.1,22.1,0.0,176.229308002803,176.229308002803,0.0,0.0,80000,214,214,0.002675,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,11,0,0.11934413054196973,3.717378981515039,-3.499061745862499,3.510386939436901,True,0.0
22.2,22.3,22.3,100.00000000000142,187.7113759983331,187.7113759983331,100.00000000000142,100.00000000000142,80000,172,172,0.00215,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,12,0,0.18015773910526287,3.723341291488805,-3.4900453508383773,3.486486349540419,True,0.0
22.5,22.6,22.6,100.00000000000142,178.6956209980417,178.6956209980417,100.00000000000142,100.00000000000142,80000,204,204,0.00255,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,13,0,0.17493986380387894,3.7390254645188286,-3.4914233056782775,3.5221154643540276,True,0.0
22.7,22.700000000000003,22.700000000000003,3.552713678800501e-12,168.9260539933457,168.9260539933457,3.552713678800501e-12,3.552713678800501e-12,80000,174,174,0.002175,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,14,0,1.0324815494085096,3.769744951618369,-3.4874572689634586,3.4914095295785295,True,0.0
22.8,22.900000000000002,22.900000000000002,100.00000000000142,185.56325599638512,185.56325599638512,100.00000000000142,100.00000000000142,80000,218,218,0.002725,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,15,0,0.2548944292168098,3.7835457581335854,-3.4940477129313794,3.523212129797659,True,0.0
23.0,23.1,23.1,100.00000000000142,184.39371699787444,184.39371699787444,100.00000000000142,100.00000000000142,80000,162,162,0.002025,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,16,0,0.054609440566263164,3.781141263702735,-3.49627353730187,3.4879848149005763,True,0.0
23.2,23.200000000000003,23.200000000000003,3.552713678800501e-12,208.95957900211215,208.95957900211215,3.552713678800501e-12,3.552713678800501e-12,80000,234,234,0.002925,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,17,0,0.6359758260916056,3.799253515247293,-3.5022706257806457,3.515855055915876,True,0.0
23.3,23.400000000000002,23.400000000000002,100.00000000000142,178.90355300187366,178.90355300187366,100.00000000000142,100.00000000000142,80000,164,164,0.00205,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,18,0,0.060182501798089746,3.799856166013424,-3.505830930927079,3.498349166039013,True,0.0
23.8,23.900000000000002,23.900000000000002,100.00000000000142,189.8377879988402,189.8377879988402,100.00000000000142,100.00000000000142,80000,230,230,0.002875,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,19,0,0.18263783871957606,3.8272084294921322,-3.504289264437578,3.505821291506891,True,0.0
24.0,24.0,24.0,0.0,178.3202419974259,178.3202419974259,0.0,0.0,80000,178,178,0.002225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,20,0,0.7273709323696018,3.84830913827661,-3.5098499941309926,3.501735414137329,True,0.0
24.1,24.200000000000003,24.200000000000003,100.00000000000142,194.89536000037333,194.89536000037333,100.00000000000142,100.00000000000142,80000,236,236,0.00295,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,21,0,0.28947798208033587,3.8642141959093195,-3.5028714449054235,3.4989663757073326,True,0.0
24.3,24.3,24.3,0.0,180.75419399974635,180.75419399974635,0.0,0.0,80000,162,162,0.002025,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,22,0,0.7537505497479016,3.8834561852079847,-3.5147488078261544,3.501603134761353,True,0.0
24.4,24.5,24.5,100.00000000000142,180.2307899997686,180.2307899997686,100.00000000000142,100.00000000000142,80000,228,228,0.00285,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,23,0,0.2730690754193539,3.8991178816323964,-3.5099372117364007,3.502829655151319,True,0.0
24.7,24.8,24.8,100.00000000000142,197.2069420007756,197.2069420007756,100.00000000000142,100.00000000000142,80000,238,238,0.002975,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,24,0,0.16386889423423268,3.913486368651519,-3.5066121556148495,3.509179856775842,True,0.0
24.9,25.0,25.0,100.00000000000142,172.9649269982474,172.9649269982474,100.00000000000142,100.00000000000142,80000,162,162,0.002025,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,25,0,0.10818055305873332,3.918536683699479,-3.5106895608354134,3.5057673268623653,True,0.0
25.2,25.3,25.3,100.00000000000142,215.20992099976866,215.20992099976866,100.00000000000142,100.00000000000142,80000,178,178,0.002225,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,26,0,0.08095696770252958,3.9245946406189995,-3.5147378698626364,3.5414107925449483,True,0.0
25.4,25.5,25.5,100.00000000000142,178.18149899540003,178.18149899540003,100.00000000000142,100.00000000000142,80000,256,256,0.0032,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,27,0,0.37771538491733975,3.9281356749307177,-3.492353295727421,3.5244956626440374,True,0.0
25.6,25.6,25.6,0.0,183.45613100245828,183.45613100245828,0.0,0.0,80000,186,186,0.002325,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,28,0,0.46932993838337067,3.9175126850104665,-3.4831123208269625,3.570715713462751,True,0.0
25.7,25.8,25.8,100.00000000000142,191.1065679960302,191.1065679960302,100.00000000000142,100.00000000000142,80000,130,130,0.001625,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,29,0,0.6178847175818798,3.894058996426793,-3.4544010342132188,3.6119460974438455,True,0.0
26.0,26.1,26.1,100.00000000000142,182.40340500051389,182.40340500051389,100.00000000000142,100.00000000000142,80000,138,132,0.001725,0.9565217391304348,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,30,0,0.6288060918270918,3.8800014549598494,-3.399582223144681,3.6461426043049836,True,0.0
26.2,26.200000000000003,26.200000000000003,3.552713678800501e-12,193.02388899814105,193.02388899814105,3.552713678800501e-12,3.552713678800501e-12,80000,254,254,0.003175,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,31,0,2.1233428798236464,3.8704873677755938,-3.336596441957031,3.5705134719157217,True,0.0
26.3,26.400000000000002,26.400000000000002,100.00000000000142,178.6446359983529,178.6446359983529,100.00000000000142,100.00000000000142,80000,192,192,0.0024,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,32,0,0.9362373783859433,3.881993762633182,-3.3915796068409696,3.604778382650637,True,0.0
26.5,26.5,26.5,0.0,161.82483900047373,161.82483900047373,0.0,0.0,80000,252,248,0.00315,0.9841269841269841,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,33,0,1.2334415158272383,3.914929164884014,-3.4084467184563403,3.540924856838004,True,0.0
26.6,26.700000000000003,26.700000000000003,100.00000000000142,182.56287399708526,182.56287399708526,100.00000000000142,100.00000000000142,80000,204,204,0.00255,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,34,0,0.6099670744293618,3.938402695807304,-3.436525335601596,3.5818543823055964,True,0.0
26.8,26.8,26.8,0.0,181.14142100239405,181.14142100239405,0.0,0.0,80000,228,228,0.00285,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,35,0,0.8338553306698258,3.9631355063200058,-3.440276512134443,3.5303591955566205,True,0.0
27.1,27.1,27.1,0.0,183.80773100216174,183.80773100216174,0.0,0.0,80000,232,232,0.0029,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,36,0,0.07111504854344902,3.962819671287516,-3.446669069078255,3.4978450458662063,True,0.0
27.4,27.400000000000002,27.400000000000002,3.552713678800501e-12,180.81423400144558,180.81423400144558,3.552713678800501e-12,3.552713678800501e-12,80000,226,226,0.002825,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,37,0,0.17646261482071066,3.9783534963809544,-3.4499746127316167,3.4832194167058104,True,0.0
27.5,27.6,27.6,100.00000000000142,166.86485999525758,166.86485999525758,100.00000000000142,100.00000000000142,80000,246,246,0.003075,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,38,0,0.19018170282252117,3.9869488814005547,-3.4574798139070237,3.528795445769471,True,0.0
27.8,27.900000000000002,27.900000000000002,100.00000000000142,190.9461229952285,190.9461229952285,100.00000000000142,100.00000000000142,80000,268,268,0.00335,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,39,0,0.10955018886183922,3.9895261552845414,-3.466996522095899,3.549939608703049,True,0.0
28.0,28.0,28.0,0.0,186.11255300493212,186.11255300493212,0.0,0.0,80000,242,242,0.003025,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,40,0,0.08259011250749067,3.990329835263582,-3.464652783094455,3.5226953817409856,True,0.0
28.1,28.200000000000003,28.200000000000003,100.00000000000142,183.25982800161,183.25982800161,100.00000000000142,100.00000000000142,80000,260,260,0.00325,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,41,0,0.16017644408483217,3.999765089444166,-3.466480173094033,3.550150244085848,True,0.0
28.3,28.3,28.3,0.0,175.63127600442385,175.63127600442385,0.0,0.0,80000,254,254,0.003175,1.0,True,True,False,lidar_cluster,lidar,lidar,False,True,True,2,42,0,0.1690421322139268,3.9986549664302693,-3.461531906214498,3.510729968112956,True,0.0
